scenario,model_key,n,p,s2,repeat,seed,config_id,varied_parameter,m,alpha,beta,k,precision_raw_local,recall_raw_local,f1_raw_local,r_miss_raw_local,n_selected_raw_local,precision_raw_global_max,recall_raw_global_max,f1_raw_global_max,r_miss_raw_global_max,n_selected_raw_global_max,precision_raw_global_se,recall_raw_global_se,f1_raw_global_se,r_miss_raw_global_se,n_selected_raw_global_se,precision_logml_local,recall_logml_local,f1_logml_local,r_miss_logml_local,n_selected_logml_local,precision_logml_global_max,recall_logml_global_max,f1_logml_global_max,r_miss_logml_global_max,n_selected_logml_global_max,precision_logml_global_se,recall_logml_global_se,f1_logml_global_se,r_miss_logml_global_se,n_selected_logml_global_se,true_variables,selected_raw_local,selected_raw_global_max,selected_raw_global_se,selected_logml_local,selected_logml_global_max,selected_logml_global_se,status,error
bm1,binary,1000,50,1.0,6,188286950,k_low,k,20,0.95,2.0,1.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[2, 4, 8, 17, 23, 24, 27]",[],[24],"[0, 4, 17, 19, 24, 44]",[],[24],complete,
bm1,binary,1000,50,1.0,6,188286950,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,"[0, 1, 25, 26, 27]","[2, 4, 13, 40, 44]",[],"[2, 40]","[2, 7, 10, 13, 19, 26, 40]",[],"[2, 13, 26, 40]",complete,
bm1,binary,1000,50,1.0,7,989872395,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[8, 11, 19, 35, 41, 43, 47]",[],"[11, 35]","[6, 7, 8, 10, 11, 19, 25, 47]",[],"[8, 25]",complete,
bm1,binary,1000,50,1.0,7,989872395,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[5, 16, 17, 21]",[],[],"[5, 13, 17, 39, 44, 48]",[],[5],complete,
bm1,binary,1000,50,1.0,7,989872395,m_high,m,50,0.95,2.0,2.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.4,0.4,0.4000000000000001,1.0,5.0,"[0, 1, 25, 26, 27]","[3, 7, 25, 26, 39, 41, 43]",[],"[39, 41]","[1, 7, 10, 24, 25, 38, 39, 43, 44]",[1],"[1, 24, 25, 38, 39]",complete,
bm1,binary,1000,50,1.0,7,989872395,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[12, 19, 38, 46, 48, 49]",[],[],"[0, 1, 12, 25, 35, 38, 43]",[],"[38, 43]",complete,
bm1,binary,1000,50,1.0,7,989872395,beta_high,beta,20,0.95,3.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.25,0.2,0.22222222222222224,1.0,4.0,"[0, 1, 25, 26, 27]","[11, 16, 19, 22, 25, 33, 45]",[16],"[16, 19, 22, 25]","[10, 12, 18, 19, 25, 33, 45]",[25],"[10, 19, 25, 45]",complete,
bm1,binary,1000,50,1.0,7,989872395,k_low,k,20,0.95,2.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[9, 18, 26, 35, 44]",[],"[9, 35]","[8, 9, 17, 18, 20, 22, 25, 35, 39]",[],"[35, 39]",complete,
bm1,binary,1000,50,1.0,7,989872395,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[15, 23, 32]",[],"[23, 32]","[1, 6, 24, 25, 43, 48]",[],"[1, 24, 43]",complete,
bm1,binary,1000,50,1.0,8,3427223939,reference,reference,20,0.95,2.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[1, 14, 30, 34, 40]",[],"[1, 34]","[1, 10, 13, 15, 22, 27, 33, 40, 47]",[],[10],complete,
bm1,binary,1000,50,1.0,8,3427223939,m_low,m,10,0.95,2.0,2.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.75,0.6,0.6666666666666665,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[18, 27, 38, 43]",[],[27],"[0, 26, 27, 47]",[],[],complete,
bm1,binary,1000,50,1.0,8,3427223939,m_high,m,50,0.95,2.0,2.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[5, 13, 16, 25, 26, 29, 32, 36, 44]",[],"[5, 44]","[18, 25, 32, 36]",[],"[18, 36]",complete,
bm1,binary,1000,50,1.0,8,3427223939,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 5, 6, 18, 19, 29, 36]",[],"[3, 6, 18]","[1, 3, 5, 15, 21, 29, 30, 36, 41]",[],"[3, 29]",complete,
bm1,binary,1000,50,1.0,8,3427223939,beta_high,beta,20,0.95,3.0,2.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[17, 25, 26, 27, 30, 32, 39]",[],"[27, 39]","[3, 17, 19, 26, 27, 30, 45]",[],"[3, 19, 30]",complete,
bm1,binary,1000,50,1.0,8,3427223939,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[2, 15, 33, 35]",[],[33],"[2, 41, 49]",[],[],complete,
bm1,binary,1000,50,1.0,8,3427223939,k_high,k,20,0.95,2.0,3.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[12, 13, 18, 22, 24, 25]",[],[13],"[0, 13, 18, 22, 33, 35]",[],[35],complete,
bm1,binary,1000,50,1.0,9,3933031472,reference,reference,20,0.95,2.0,2.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[12, 17, 18, 19, 26, 39, 43, 44]",[],[],"[16, 19, 25, 26]",[],[],complete,
bm1,binary,1000,50,1.0,9,3933031472,m_low,m,10,0.95,2.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[12, 15, 24, 26, 30, 32]",[],"[12, 15]","[12, 15, 22, 25, 26, 31]",[25],"[12, 25, 26]",complete,
bm1,binary,1000,50,1.0,9,3933031472,m_high,m,50,0.95,2.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[1, 9, 10, 25, 29, 37]",[],"[1, 25]","[1, 12, 13, 25, 26, 42, 45]",[],[],complete,
bm1,binary,1000,50,1.0,9,3933031472,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[3, 12, 13, 30, 33]",[],"[13, 33]","[0, 6, 9, 13, 33, 39, 43]",[],"[13, 33, 43]",complete,
bm1,binary,1000,50,1.0,9,3933031472,beta_high,beta,20,0.95,3.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[12, 23, 26, 37, 38, 49]",[],[],"[4, 12, 38]",[],[],complete,
bm1,binary,1000,50,1.0,9,3933031472,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[17, 18, 20, 40, 43]",[],[20],"[1, 10, 14, 18, 20]",[],[20],complete,
bm1,binary,1000,50,1.0,9,3933031472,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[7, 10, 12, 18, 23, 31, 32, 34, 37, 42, 49]",[],"[10, 12, 34]","[1, 13, 19, 25, 26, 34, 37, 48]",[],"[13, 26, 34]",complete,
bm1,binary,1000,50,1.0,10,3652243153,reference,reference,20,0.95,2.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.6,0.6,0.6,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[2, 12, 20, 22, 26]",[22],"[12, 22, 26]","[0, 2, 12, 26, 27]",[],"[0, 12, 26]",complete,
bm1,binary,1000,50,1.0,10,3652243153,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 8, 13, 16, 18, 22, 43, 46]",[],[22],"[2, 3, 8, 13, 22, 43]",[],"[2, 8]",complete,
bm1,binary,1000,50,1.0,10,3652243153,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.5714285714285715,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 29, 32, 34, 44, 45]",[],[],"[0, 1, 3, 26, 29, 44]",[],"[1, 26]",complete,
bm1,binary,1000,50,1.0,10,3652243153,beta_low,beta,20,0.95,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[15, 22, 36, 46]",[],[],"[0, 1, 11, 26, 38, 43]",[],"[0, 43]",complete,
bm1,binary,1000,50,1.0,10,3652243153,beta_high,beta,20,0.95,3.0,2.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.6,0.5,1.0,7.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[4, 7, 8, 9, 19, 25, 26]",[],[19],"[0, 3, 8, 25, 26, 42, 48]",[26],"[25, 26, 48]",complete,
bm1,binary,1000,50,1.0,10,3652243153,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[12, 19, 35]",[],[19],"[0, 1, 4, 12, 19, 22, 23, 26, 27, 43]",[26],"[1, 12, 26]",complete,
bm1,binary,1000,50,1.0,10,3652243153,k_high,k,20,0.95,2.0,3.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[6, 21, 26, 31, 40]",[],[],"[9, 26, 41, 48]",[26],"[26, 48]",complete,
bm1,binary,1000,50,1.0,11,2493693881,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 9, 10, 20, 23, 35, 37, 46]",[],"[10, 37]","[3, 10, 23, 25, 37]",[3],"[3, 23]",complete,
bm1,binary,1000,50,1.0,11,2493693881,m_low,m,10,0.95,2.0,2.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,"[0, 1, 25, 26, 27]","[8, 9, 21, 22, 26, 49]",[21],"[21, 22]","[0, 9, 10, 21, 22, 26, 33, 49]",[],"[0, 22, 26]",complete,
bm1,binary,1000,50,1.0,11,2493693881,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[14, 24, 39]",[14],[14],"[12, 14, 17, 24, 29, 39]",[],[],complete,
bm1,binary,1000,50,1.0,11,2493693881,beta_low,beta,20,0.95,1.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[0, 9, 13, 21, 25, 47]",[],[],"[0, 7, 9, 13, 17, 19, 21, 39]",[],"[9, 13, 21]",complete,
bm1,binary,1000,50,1.0,11,2493693881,beta_high,beta,20,0.95,3.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[10, 16, 26, 32, 37]",[],"[26, 32]","[24, 36, 37]",[37],"[24, 37]",complete,
bm1,binary,1000,50,1.0,11,2493693881,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 12, 18, 28, 29, 33, 37, 44]",[],"[18, 44]","[8, 14, 18, 28, 29, 32, 33]",[],"[18, 29]",complete,
bm1,binary,1000,50,1.0,11,2493693881,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[6, 7, 12, 16, 39, 46]",[],"[7, 12, 46]","[1, 3, 7, 10, 39, 40]",[],"[7, 10, 40]",complete,
bm1,binary,1000,50,1.0,12,4123257349,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[8, 21, 49]",[],[],"[0, 1, 3, 11, 14, 25, 48]",[],"[3, 25]",complete,
bm1,binary,1000,50,1.0,12,4123257349,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[17, 24, 41, 42, 44]",[],[],"[25, 41, 44]",[],[41],complete,
bm1,binary,1000,50,1.0,12,4123257349,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[8, 9, 12, 13, 20, 30]",[],"[8, 9, 12, 13]","[0, 1, 10, 12, 25, 35, 41]",[],"[1, 10]",complete,
bm1,binary,1000,50,1.0,12,4123257349,beta_low,beta,20,0.95,1.0,2.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6,0.6,0.6,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.7499999999999999,1.0,3.0,"[0, 1, 25, 26, 27]","[2, 5, 12, 13, 21, 22, 25, 35, 48]",[],"[2, 5, 12, 48]","[0, 5, 25, 27, 35]",[],"[0, 25, 27]",complete,
bm1,binary,1000,50,1.0,12,4123257349,beta_high,beta,20,0.95,3.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.20000000000000004,1.0,5.0,"[0, 1, 25, 26, 27]","[2, 12, 16, 20, 22, 24, 27]",[20],"[12, 20]","[7, 11, 12, 20, 25, 41, 43]",[],"[7, 11, 12, 20, 25]",complete,
bm1,binary,1000,50,1.0,12,4123257349,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,"[0, 1, 25, 26, 27]","[20, 24, 32]",[],[24],"[19, 23, 24, 25]",[],[25],complete,
bm1,binary,1000,50,1.0,12,4123257349,k_high,k,20,0.95,2.0,3.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.20000000000000004,1.0,5.0,"[0, 1, 25, 26, 27]","[12, 16, 20, 22, 25, 35, 47]",[],[35],"[1, 14, 25, 32, 34, 35, 37, 41, 47]",[],"[25, 32, 37, 41, 47]",complete,
bm1,binary,1000,50,1.0,13,763842001,reference,reference,20,0.95,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[6, 10, 15, 17, 47, 49]",[],"[15, 49]","[3, 26, 27, 28]",[],[3],complete,
bm1,binary,1000,50,1.0,13,763842001,m_low,m,10,0.95,2.0,2.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[11, 13, 21, 26, 39, 41, 47, 48]",[],"[13, 47]","[11, 13, 26, 30, 41, 45, 47]",[],"[13, 26]",complete,
bm1,binary,1000,50,1.0,13,763842001,m_high,m,50,0.95,2.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,"[0, 1, 25, 26, 27]","[9, 10, 21, 22, 33, 36, 40]",[36],[22],"[0, 3, 17, 22, 25, 36, 46]",[],"[0, 22, 25, 46]",complete,
bm1,binary,1000,50,1.0,13,763842001,beta_low,beta,20,0.95,1.0,2.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2,0.25,1.0,3.0,"[0, 1, 25, 26, 27]","[5, 9, 13, 15, 22, 27, 32]",[],"[13, 27]","[3, 13, 16, 24, 27]",[3],"[3, 13, 27]",complete,
bm1,binary,1000,50,1.0,13,763842001,beta_high,beta,20,0.95,3.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,"[0, 1, 25, 26, 27]","[5, 15, 21, 23, 35, 37]",[],"[5, 21, 35]","[3, 5, 21, 24, 28, 34, 35, 37, 46]",[],"[21, 24, 46]",complete,
bm1,binary,1000,50,1.0,13,763842001,k_low,k,20,0.95,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.2,0.2,0.20000000000000004,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[18, 22, 28, 37]",[],"[18, 22, 28, 37]","[0, 4, 28, 37, 47]",[0],"[0, 37]",complete,
bm1,binary,1000,50,1.0,13,763842001,k_high,k,20,0.95,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 1, 25, 26, 27]","[16, 18, 38]",[],[18],"[0, 1, 4, 16, 17, 18, 19, 26]",[],[16],complete,
bm1,binary,1000,50,1.0,14,2689099900,reference,reference,20,0.95,2.0,2.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 1, 25, 26, 27]","[11, 12, 25, 27, 30, 42]",[],[42],"[0, 11, 21, 25]",[],[],complete,
bm1,binary,1000,50,1.0,14,2689099900,m_low,m,10,0.95,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,"[0, 1, 25, 26, 27]","[3, 14, 19, 30]",[],[],"[0, 17, 19, 34, 38, 39]",[],"[0, 39]",complete,
