scenario,model_key,n,p,s2,repeat,seed,config_id,varied_parameter,m,alpha,beta,k,precision_raw_local,recall_raw_local,f1_raw_local,r_miss_raw_local,n_selected_raw_local,precision_raw_global_max,recall_raw_global_max,f1_raw_global_max,r_miss_raw_global_max,n_selected_raw_global_max,precision_raw_global_se,recall_raw_global_se,f1_raw_global_se,r_miss_raw_global_se,n_selected_raw_global_se,precision_logml_local,recall_logml_local,f1_logml_local,r_miss_logml_local,n_selected_logml_local,precision_logml_global_max,recall_logml_global_max,f1_logml_global_max,r_miss_logml_global_max,n_selected_logml_global_max,precision_logml_global_se,recall_logml_global_se,f1_logml_global_se,r_miss_logml_global_se,n_selected_logml_global_se,true_variables,selected_raw_local,selected_raw_global_max,selected_raw_global_se,selected_logml_local,selected_logml_global_max,selected_logml_global_se,status,error
cm2,continuous,500,50,10.0,4,1393387271,k_high,k,20,0.95,2.0,3.0,0.2727272727272727,0.5,0.3529411764705882,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.6,0.5,0.5454545454545454,1.0,5.0,0.5,0.8333333333333334,0.625,1.0,10.0,1.0,0.6666666666666666,0.8,1.0,4.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[5, 11, 15, 41, 42, 43, 45, 60, 62, 67, 80]",[],"[11, 41, 42, 43, 67]","[0, 8, 12, 20, 37, 41, 42, 43, 60, 67]","[20, 41, 42, 43]","[0, 20, 37, 41, 42, 43, 60]",complete,
cm2,continuous,500,50,10.0,5,816749953,reference,reference,20,0.95,2.0,2.0,0.2,0.3333333333333333,0.25,1.0,10.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[1, 27, 35, 37, 42, 43, 48, 52, 57, 74]",[42],[42],"[6, 20, 37, 42, 43, 57]",[42],"[20, 37, 42, 43, 57]",complete,
cm2,continuous,500,50,10.0,5,816749953,m_low,m,10,0.95,2.0,2.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.375,0.5,0.42857142857142855,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[0, 10, 12, 16, 23, 42, 56, 57, 78]",[],"[0, 42]","[6, 20, 42, 43, 57, 64, 78, 81]",[42],"[6, 20, 42, 43, 57]",complete,
cm2,continuous,500,50,10.0,5,816749953,m_high,m,50,0.95,2.0,2.0,0.2727272727272727,0.5,0.3529411764705882,1.0,11.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.6,0.5,0.5454545454545454,1.0,5.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[11, 12, 20, 21, 23, 24, 30, 42, 43, 56, 64]",[42],"[42, 43]","[20, 23, 42, 43, 57]","[20, 42]","[20, 42, 43, 57]",complete,
cm2,continuous,500,50,10.0,5,816749953,beta_low,beta,20,0.95,1.0,2.0,0.25,0.5,0.3333333333333333,1.0,12.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.3333333333333333,0.5,0.4,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[0, 31, 32, 33, 38, 41, 42, 56, 57, 63, 70, 79]",[42],"[33, 42, 56]","[6, 20, 33, 42, 43, 56, 57, 69, 79]",[42],"[20, 42, 43, 79]",complete,
cm2,continuous,500,50,10.0,5,816749953,beta_high,beta,20,0.95,3.0,2.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.6,0.5,0.5454545454545454,1.0,5.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[3, 16, 39, 42, 43, 57, 60, 63, 71]",[3],"[3, 39, 42]","[6, 20, 42, 43, 57]",[42],"[6, 20, 42, 43, 57]",complete,
cm2,continuous,500,50,10.0,5,816749953,k_low,k,20,0.95,2.0,1.0,0.25,0.5,0.3333333333333333,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,6.0,0.5,0.5,0.5,1.0,6.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,3.0,"[0, 20, 40, 41, 42, 43]","[2, 4, 14, 17, 21, 26, 39, 41, 42, 43, 63, 69]",[],"[2, 14, 39, 42, 43, 63]","[6, 20, 42, 43, 57, 69]",[42],"[20, 42, 43]",complete,
cm2,continuous,500,50,10.0,5,816749953,k_high,k,20,0.95,2.0,3.0,0.2,0.3333333333333333,0.25,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,1.0,5.0,0.42857142857142855,0.5,0.4615384615384615,1.0,7.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[3, 8, 29, 34, 35, 39, 42, 43, 57, 71]",[8],"[8, 34, 35, 42, 43]","[6, 20, 35, 42, 43, 57, 59]",[42],"[6, 20, 35, 42, 43, 57]",complete,
cm2,continuous,500,50,10.0,6,3737387827,reference,reference,20,0.95,2.0,2.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.6,0.5,0.5454545454545454,1.0,5.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.6666666666666666,0.8,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[10, 21, 33, 40, 41, 42, 43, 46, 48, 60, 68, 80]",[],"[41, 42, 43, 60, 68]","[0, 2, 9, 20, 42, 43, 60]",[42],"[0, 20, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,m_low,m,10,0.95,2.0,2.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.3333333333333333,0.5,0.4,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[3, 14, 16, 42, 43, 67, 77]",[14],"[14, 43, 77]","[0, 2, 4, 9, 14, 30, 42, 43, 77]",[42],"[0, 4, 9, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,m_high,m,50,0.95,2.0,2.0,0.375,0.5,0.42857142857142855,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[13, 26, 32, 33, 41, 42, 43, 48]",[42],"[26, 33, 42, 43]","[0, 2, 20, 26, 42, 43, 48]","[42, 43]","[20, 26, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,beta_low,beta,20,0.95,1.0,2.0,0.25,0.3333333333333333,0.28571428571428575,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.375,0.5,0.42857142857142855,1.0,8.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[5, 7, 12, 26, 42, 43, 48, 69]",[12],"[5, 42, 43, 69]","[2, 5, 9, 12, 20, 42, 43, 48]","[20, 42]","[2, 9, 20, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,beta_high,beta,20,0.95,3.0,2.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.5555555555555556,0.8333333333333334,0.6666666666666667,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.625,0.8333333333333334,0.7142857142857143,1.0,8.0,"[0, 20, 40, 41, 42, 43]","[5, 29, 40, 41, 42, 43, 57, 62, 64]",[],"[5, 29, 42, 43]","[0, 2, 5, 18, 20, 41, 42, 43, 64]",[42],"[0, 2, 5, 18, 20, 41, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,k_low,k,20,0.95,2.0,1.0,0.4,0.3333333333333333,0.3636363636363636,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[14, 27, 42, 43, 80]",[],"[42, 43]","[0, 1, 2, 10, 20, 42, 43, 64]","[42, 43]","[2, 20, 42, 43]",complete,
cm2,continuous,500,50,10.0,6,3737387827,k_high,k,20,0.95,2.0,3.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[7, 9, 11, 26, 39, 42, 43, 46, 53, 73, 74, 77]",[],"[11, 39, 42, 43]","[0, 4, 9, 20, 42, 43]","[42, 43]","[0, 9, 42, 43]",complete,
cm2,continuous,500,50,10.0,7,3524950563,reference,reference,20,0.95,2.0,2.0,0.3333333333333333,0.5,0.4,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.3333333333333333,0.5,0.4,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[22, 23, 25, 28, 41, 42, 43, 76, 82]",[42],"[23, 25, 42]","[7, 19, 26, 38, 39, 41, 42, 43, 76]",[42],"[19, 38, 41, 42, 43]",complete,
cm2,continuous,500,50,10.0,7,3524950563,m_low,m,10,0.95,2.0,2.0,0.3333333333333333,0.5,0.4,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,3.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[6, 15, 41, 42, 43, 65, 72, 73, 81]",[],"[41, 42, 65]","[19, 20, 26, 38, 41, 42, 43, 73]",[42],"[38, 41, 42, 43, 73]",complete,
cm2,continuous,500,50,10.0,7,3524950563,m_high,m,50,0.95,2.0,2.0,0.3,0.5,0.37499999999999994,1.0,10.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.3333333333333333,0.5,0.4,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[6, 21, 30, 41, 42, 43, 50, 60, 72, 76]",[42],"[6, 42, 43, 76]","[19, 28, 38, 41, 42, 43, 65, 74, 76]",[42],"[38, 41, 42, 43, 76]",complete,
cm2,continuous,500,50,10.0,7,3524950563,beta_low,beta,20,0.95,1.0,2.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.6,0.5,0.5454545454545454,1.0,5.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[18, 23, 31, 34, 41, 42, 46, 60, 73]",[42],"[18, 23, 41, 42]","[34, 38, 41, 42, 43]",[42],"[34, 38, 41, 42, 43]",complete,
cm2,continuous,500,50,10.0,7,3524950563,beta_high,beta,20,0.95,3.0,2.0,0.3333333333333333,0.5,0.4,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,3.0,0.3076923076923077,0.6666666666666666,0.42105263157894735,1.0,13.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,"[0, 20, 40, 41, 42, 43]","[7, 12, 17, 28, 34, 41, 42, 43, 59]",[],"[28, 42, 43]","[1, 19, 20, 22, 24, 26, 34, 38, 41, 42, 43, 74, 76]",[42],"[19, 20, 26, 34, 38, 41, 42, 43]",complete,
cm2,continuous,500,50,10.0,7,3524950563,k_low,k,20,0.95,2.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,1.0,2.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[0, 13, 41, 42, 43, 68, 74, 76]",[],"[42, 43]","[19, 20, 38, 41, 42, 43, 74, 76]",[42],"[19, 20, 38, 42, 43, 76]",complete,
cm2,continuous,500,50,10.0,7,3524950563,k_high,k,20,0.95,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[36, 41, 42, 52, 62, 78]",[],[42],"[19, 20, 26, 34, 38, 41, 42, 43, 52]",[42],"[19, 26, 38, 41, 42, 43]",complete,
cm2,continuous,500,50,10.0,8,3172051366,reference,reference,20,0.95,2.0,2.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.25,0.16666666666666666,0.2,1.0,4.0,0.5,0.5,0.5,1.0,6.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.6,0.5,0.5454545454545454,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[12, 15, 34, 40, 42, 50, 71]",[15],"[15, 34, 42, 71]","[0, 15, 20, 42, 67, 71]",[42],"[0, 15, 20, 42, 71]",complete,
cm2,continuous,500,50,10.0,8,3172051366,m_low,m,10,0.95,2.0,2.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,0.5,0.16666666666666666,0.25,1.0,2.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[19, 28, 29, 38, 41, 42, 48, 49, 67, 68, 71, 72]",[],"[19, 28, 29, 38, 41, 42, 67, 68, 71]","[0, 20, 36, 41, 42, 67, 71]","[42, 71]","[0, 20, 36, 41, 42, 67, 71]",complete,
cm2,continuous,500,50,10.0,8,3172051366,m_high,m,50,0.95,2.0,2.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.16666666666666666,0.25,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,6.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.75,0.5,0.6,1.0,4.0,"[0, 20, 40, 41, 42, 43]","[5, 10, 22, 24, 30, 31, 42, 54, 71]",[42],"[42, 71]","[0, 20, 41, 42, 67, 71]",[42],"[0, 20, 42, 71]",complete,
cm2,continuous,500,50,10.0,8,3172051366,beta_low,beta,20,0.95,1.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,6.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.375,0.5,0.42857142857142855,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[10, 16, 35, 37, 42, 53]",[42],"[35, 37, 42]","[0, 7, 19, 20, 36, 42, 67, 71]",[42],"[0, 19, 20, 36, 42, 71]",complete,
cm2,continuous,500,50,10.0,8,3172051366,beta_high,beta,20,0.95,3.0,2.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,6.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[13, 29, 35, 37, 41, 42, 59, 61, 71]",[],"[13, 35, 37, 41, 42, 71]","[0, 20, 29, 36, 41, 42, 49, 67, 71]",[42],"[0, 20, 29, 41, 42, 67, 71]",complete,
cm2,continuous,500,50,10.0,8,3172051366,k_low,k,20,0.95,2.0,1.0,0.25,0.3333333333333333,0.28571428571428575,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.5,0.16666666666666666,0.25,1.0,2.0,0.5,0.6666666666666666,0.5714285714285715,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,3.0,"[0, 20, 40, 41, 42, 43]","[10, 33, 41, 42, 56, 59, 63, 71]",[],"[10, 42]","[0, 15, 20, 31, 36, 41, 42, 71]",[42],"[0, 20, 42]",complete,
cm2,continuous,500,50,10.0,8,3172051366,k_high,k,20,0.95,2.0,3.0,0.14285714285714285,0.16666666666666666,0.15384615384615383,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[23, 34, 35, 38, 42, 61, 71]",[],"[34, 35, 42]","[0, 20, 41, 42, 56, 67, 71]",[42],"[0, 20, 41, 42, 56, 67, 71]",complete,
cm2,continuous,500,50,10.0,9,2324210880,reference,reference,20,0.95,2.0,2.0,0.25,0.3333333333333333,0.28571428571428575,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.2,0.16666666666666666,0.1818181818181818,1.0,5.0,0.2727272727272727,0.5,0.3529411764705882,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[0, 3, 10, 15, 42, 58, 64, 67]",[10],"[10, 15, 42, 64, 67]","[9, 20, 21, 31, 32, 41, 42, 50, 58, 64, 67]",[],"[41, 42, 50, 58, 64, 67]",complete,
cm2,continuous,500,50,10.0,9,2324210880,m_low,m,10,0.95,2.0,2.0,0.16666666666666666,0.5,0.25,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.16666666666666666,0.13333333333333333,1.0,9.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.25,0.3333333333333333,0.28571428571428575,1.0,8.0,"[0, 20, 40, 41, 42, 43]","[23, 25, 34, 36, 38, 41, 42, 43, 51, 53, 57, 58, 59, 60, 64, 68, 72, 75]",[],"[23, 25, 36, 42, 53, 58, 59, 60, 64]","[6, 13, 36, 41, 42, 50, 58, 64, 75]",[],"[6, 13, 36, 41, 42, 50, 58, 64]",complete,
cm2,continuous,500,50,10.0,9,2324210880,m_high,m,50,0.95,2.0,2.0,0.23076923076923078,0.5,0.3157894736842105,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,7.0,0.2,0.3333333333333333,0.25,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.4,0.3333333333333333,0.3636363636363636,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[4, 16, 17, 21, 22, 25, 29, 39, 41, 42, 43, 57, 71]",[],"[16, 17, 39, 41, 42, 57, 71]","[9, 22, 39, 41, 42, 57, 58, 67, 71, 75]",[],"[39, 41, 42, 57, 58]",complete,
cm2,continuous,500,50,10.0,9,2324210880,beta_low,beta,20,0.95,1.0,2.0,0.09090909090909091,0.16666666666666666,0.11764705882352942,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.125,0.16666666666666666,0.14285714285714288,1.0,8.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,"[0, 20, 40, 41, 42, 43]","[11, 13, 19, 23, 32, 37, 42, 50, 55, 58, 67]",[],"[11, 13, 42]","[11, 13, 42, 50, 58, 64, 67, 75]",[42],"[13, 42, 58]",complete,
cm2,continuous,500,50,10.0,9,2324210880,beta_high,beta,20,0.95,3.0,2.0,0.23076923076923078,0.5,0.3157894736842105,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.4,0.3333333333333333,0.3636363636363636,1.0,5.0,0.2222222222222222,0.3333333333333333,0.26666666666666666,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.2857142857142857,0.3333333333333333,0.30769230769230765,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[0, 2, 6, 14, 32, 39, 41, 42, 50, 57, 58, 65, 71]",[],"[32, 41, 42, 50, 71]","[6, 7, 13, 41, 42, 50, 58, 67, 71]",[42],"[7, 13, 41, 42, 50, 58, 67]",complete,
cm2,continuous,500,50,10.0,9,2324210880,k_low,k,20,0.95,2.0,1.0,0.3,0.5,0.37499999999999994,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,3.0,0.2727272727272727,0.5,0.3529411764705882,1.0,11.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[10, 19, 20, 28, 30, 37, 41, 42, 57, 64]",[],"[30, 41, 42]","[6, 7, 13, 20, 30, 41, 42, 50, 58, 64, 67]",[42],"[13, 20, 41, 42, 50, 58]",complete,
cm2,continuous,500,50,10.0,9,2324210880,k_high,k,20,0.95,2.0,3.0,0.1,0.16666666666666666,0.125,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.18181818181818182,0.3333333333333333,0.23529411764705885,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[5, 11, 26, 33, 36, 42, 50, 53, 74, 75]",[],"[33, 74]","[6, 9, 13, 36, 41, 42, 50, 58, 71, 74, 75]",[],"[9, 13, 42, 50, 58, 74]",complete,
cm2,continuous,500,50,10.0,10,2728254415,reference,reference,20,0.95,2.0,2.0,0.25,0.5,0.3333333333333333,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.5555555555555556,0.8333333333333334,0.6666666666666667,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.7142857142857143,0.8333333333333334,0.7692307692307692,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[16, 24, 32, 34, 41, 42, 43, 48, 63, 74, 75, 78]",[],"[32, 42, 74]","[0, 20, 41, 42, 43, 48, 63, 74, 78]",[42],"[0, 20, 41, 42, 43, 74, 78]",complete,
cm2,continuous,500,50,10.0,10,2728254415,m_low,m,10,0.95,2.0,2.0,0.25,0.5,0.3333333333333333,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.4,1.0,4.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5,0.4,1.0,9.0,"[0, 20, 40, 41, 42, 43]","[1, 11, 13, 17, 36, 41, 42, 43, 50, 75, 78, 82]",[],"[17, 41, 42, 78]","[3, 20, 41, 42, 43, 47, 63, 74, 75, 78, 82, 83]",[],"[3, 20, 41, 42, 63, 74, 75, 78, 83]",complete,
cm2,continuous,500,50,10.0,10,2728254415,m_high,m,50,0.95,2.0,2.0,0.14285714285714285,0.3333333333333333,0.2,1.0,14.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,3.0,0.45454545454545453,0.8333333333333334,0.5882352941176471,1.0,11.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.8,0.6666666666666666,0.7272727272727272,1.0,5.0,"[0, 20, 40, 41, 42, 43]","[7, 14, 21, 23, 25, 27, 32, 38, 41, 42, 48, 63, 78, 83]",[27],"[27, 42, 78]","[0, 14, 20, 29, 41, 42, 43, 47, 48, 63, 78]",[42],"[0, 20, 41, 42, 78]",complete,
cm2,continuous,500,50,10.0,10,2728254415,beta_low,beta,20,0.95,1.0,2.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,1.0,3.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,1.0,9.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5714285714285714,0.6666666666666666,0.6153846153846153,1.0,7.0,"[0, 20, 40, 41, 42, 43]","[13, 17, 19, 32, 34, 38, 42, 43, 47, 61, 64, 73]",[],"[42, 43, 61]","[0, 3, 20, 42, 43, 47, 48, 63, 78]",[42],"[0, 3, 20, 42, 43, 63, 78]",complete,
cm2,continuous,500,50,10.0,10,2728254415,beta_high,beta,20,0.95,3.0,2.0,0.2,0.5,0.28571428571428575,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.375,0.5,0.42857142857142855,1.0,8.0,0.4166666666666667,0.8333333333333334,0.5555555555555556,1.0,12.0,1.0,0.16666666666666666,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,1.0,6.0,"[0, 20, 40, 41, 42, 43]","[1, 2, 11, 17, 25, 41, 42, 43, 47, 48, 54, 73, 75, 78, 83]",[],"[1, 41, 42, 43, 47, 48, 75, 78]","[0, 3, 11, 20, 41, 42, 43, 47, 48, 75, 78, 83]",[42],"[11, 20, 41, 42, 48, 78]",complete,
