scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
cc1,continuous,500,50,1.0,100,100,0.9536785714285715,0.08900623165263276,0.008900623165263275,0.9259999999999999,0.10112498517311448,0.010112498517311448,0.9341721056721056,0.07039636484125178,0.007039636484125178,1.0,0.0,0.0,0.828,0.12067152175064404,0.012067152175064403,0.9011111111111112,0.07368585134789414,0.007368585134789414,complete,
cc1,continuous,500,200,1.0,100,100,0.45158949383949376,0.16787990381065596,0.016787990381065595,0.75,0.18062741382819672,0.018062741382819672,0.5501050683922201,0.14847951276775515,0.014847951276775514,0.6425887445887446,0.13145656060016012,0.013145656060016012,0.946,0.08923920866769472,0.008923920866769472,0.7585560958649192,0.10593350292725136,0.010593350292725135,complete,
