scenario,model_key,n,p,s2,repeat,seed,precision_raw_local,recall_raw_local,f1_raw_local,r_miss_raw_local,n_selected_raw_local,precision_raw_global_max,recall_raw_global_max,f1_raw_global_max,r_miss_raw_global_max,n_selected_raw_global_max,precision_raw_global_se,recall_raw_global_se,f1_raw_global_se,r_miss_raw_global_se,n_selected_raw_global_se,precision_logml_local,recall_logml_local,f1_logml_local,r_miss_logml_local,n_selected_logml_local,precision_logml_global_max,recall_logml_global_max,f1_logml_global_max,r_miss_logml_global_max,n_selected_logml_global_max,precision_logml_global_se,recall_logml_global_se,f1_logml_global_se,r_miss_logml_global_se,n_selected_logml_global_se,status,error
bm1,binary,500,50,1.0,22,3525049847,0.25,0.4,0.3076923076923077,1.0,8.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,23,2970657743,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,complete,
bm1,binary,500,50,1.0,24,2658067065,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,25,3584374327,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,26,1675000453,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,27,3471150854,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,28,996554543,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,29,1313273746,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,30,2851319049,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,31,2291146425,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,32,4197887034,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,complete,
bm1,binary,500,50,1.0,33,1657916721,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,34,1572041847,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.6,0.5454545454545454,1.0,6.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,complete,
bm1,binary,500,50,1.0,35,3935672856,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,36,1059156468,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,complete,
bm1,binary,500,50,1.0,37,148067110,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,38,3633048007,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,complete,
bm1,binary,500,50,1.0,39,1869381095,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,40,3065170368,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.2,0.4,0.26666666666666666,1.0,10.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.6666666666666666,0.4,0.5,1.0,3.0,complete,
bm1,binary,500,50,1.0,41,3978143472,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.6,0.6,0.6,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.4,0.5714285714285715,1.0,2.0,complete,
bm1,binary,500,50,1.0,42,4279203326,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,43,395729859,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,44,513840419,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,45,2583996271,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,46,4225310957,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,47,210531566,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,48,2881252107,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,49,2966872696,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,50,201385587,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,51,1546342613,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.4,0.5,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,52,3848892485,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,53,1699475109,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,54,30556840,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,55,3493043798,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,56,3901905527,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,57,3953247946,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,58,2631181536,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,59,2958820564,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,60,3369374940,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,61,410810069,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.2,0.25,1.0,3.0,complete,
bm1,binary,500,50,1.0,62,2281902336,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,63,3688580746,0.16666666666666666,0.2,0.1818181818181818,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,complete,
bm1,binary,500,50,1.0,64,2066404303,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,65,1619675692,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,complete,
bm1,binary,500,50,1.0,66,3742531523,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,67,2921920714,0.2,0.4,0.26666666666666666,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,68,3341930839,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2,0.28571428571428575,1.0,2.0,complete,
bm1,binary,500,50,1.0,69,3223765342,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.20000000000000004,1.0,5.0,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.2,0.33333333333333337,1.0,1.0,complete,
bm1,binary,500,50,1.0,70,501835095,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.33333333333333337,1.0,1.0,complete,
bm1,binary,500,50,1.0,71,2877002229,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,complete,
bm1,binary,500,50,1.0,72,1815266199,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,73,3360672182,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,complete,
bm1,binary,500,50,1.0,74,2209444994,0.2,0.2,0.20000000000000004,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,75,3782376366,0.375,0.6,0.4615384615384615,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.5714285714285715,1.0,2.0,complete,
bm1,binary,500,50,1.0,76,1216578764,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,77,1201317525,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,78,2555352878,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,79,2427185493,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,80,1775902057,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
bm1,binary,500,50,1.0,81,2474064577,0.25,0.4,0.3076923076923077,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.2,0.25,1.0,3.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,complete,
bm1,binary,500,50,1.0,82,2565507998,0.14285714285714285,0.2,0.16666666666666666,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1111111111111111,0.2,0.14285714285714285,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,complete,
bm1,binary,500,50,1.0,83,262389097,0.125,0.2,0.15384615384615385,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,complete,
bm1,binary,500,50,1.0,84,328868766,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,complete,
