scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
cc1,continuous,500,50,1.0,10,10,0.9633333333333333,0.07769837216465371,0.024570382652773306,0.8600000000000001,0.13498971154211056,0.04268749491621898,0.9014646464646464,0.08370252876568239,0.026469063681531856,1.0,0.0,0.0,0.8,0.13333333333333336,0.0421637021355784,0.8833333333333334,0.0836414058565646,0.026449734920529086,complete,
cc1,continuous,500,200,1.0,10,10,0.3970238095238095,0.10824135580300193,0.03422892213621699,0.6,0.13333333333333336,0.0421637021355784,0.4761571761571761,0.11696180244213399,0.03698656949557877,0.6819444444444445,0.18733878598865128,0.05924172578149769,0.9400000000000001,0.09660917830792956,0.030550504633038923,0.7827838827838829,0.14383788249363305,0.04548553224955402,complete,
