scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
bm1,binary,500,50,1.0,100,100,0.0875,0.2367045424237575,0.02367045424237575,0.03,0.07719841941125453,0.0077198419411254535,0.042857142857142864,0.10828067623725836,0.010828067623725835,0.15166666666666667,0.2667981578170853,0.026679815781708534,0.07,0.11503183573395336,0.011503183573395335,0.09242063492063494,0.15061453523401844,0.015061453523401843,complete,
bm1,binary,500,200,1.0,100,100,0.02561111111111111,0.06018140366260451,0.006018140366260451,0.034,0.07550503361372739,0.007550503361372739,0.028510247922012625,0.06459102732534094,0.006459102732534095,0.036703435453435455,0.05750264966555624,0.0057502649665556235,0.068,0.10335776837194331,0.01033577683719433,0.04695680136856608,0.07148184195384065,0.007148184195384065,complete,
bm1,binary,1000,50,1.0,100,100,0.07200000000000001,0.19874578678944219,0.019874578678944217,0.03,0.07719841941125453,0.0077198419411254535,0.040809523809523816,0.10471107035497465,0.010471107035497465,0.31266666666666665,0.3581825303222623,0.03581825303222623,0.144,0.16594997420727106,0.016594997420727106,0.1879047619047619,0.2064749410347114,0.02064749410347114,complete,
bm1,binary,1000,200,1.0,100,100,0.01840873015873016,0.0513721570054071,0.00513721570054071,0.024000000000000004,0.0653197264742181,0.00653197264742181,0.020603396603396603,0.05655348755664164,0.005655348755664164,0.05000445387945387,0.06986172452972486,0.0069861724529724865,0.1,0.13483997249264845,0.013483997249264846,0.06580123952414976,0.0898864310338522,0.00898864310338522,complete,
