scenario,model_key,n,p,s2,repeat,seed,precision_raw_local,recall_raw_local,f1_raw_local,r_miss_raw_local,n_selected_raw_local,precision_raw_global_max,recall_raw_global_max,f1_raw_global_max,r_miss_raw_global_max,n_selected_raw_global_max,precision_raw_global_se,recall_raw_global_se,f1_raw_global_se,r_miss_raw_global_se,n_selected_raw_global_se,precision_logml_local,recall_logml_local,f1_logml_local,r_miss_logml_local,n_selected_logml_local,precision_logml_global_max,recall_logml_global_max,f1_logml_global_max,r_miss_logml_global_max,n_selected_logml_global_max,precision_logml_global_se,recall_logml_global_se,f1_logml_global_se,r_miss_logml_global_se,n_selected_logml_global_se,status,error
cm1,continuous,500,200,1.0,13,2848141654,0.15384615384615385,0.8,0.25806451612903225,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.36363636363636365,0.8,0.5000000000000001,1.0,11.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,14,2891210574,0.13636363636363635,0.6,0.22222222222222218,1.0,22.0,0.0,0.0,0.0,1.0,1.0,0.2727272727272727,0.6,0.37499999999999994,1.0,11.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.45454545454545453,1.0,0.625,0.0,11.0,complete,
cm1,continuous,500,200,1.0,15,2153748064,0.14285714285714285,0.6,0.23076923076923073,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.45454545454545453,1.0,0.625,0.0,11.0,complete,
cm1,continuous,500,200,1.0,16,1895967148,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.3333333333333333,0.8,0.47058823529411764,1.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,complete,
cm1,continuous,500,200,1.0,17,1232224547,0.11538461538461539,0.6,0.1935483870967742,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.8,0.888888888888889,1.0,4.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,18,2901873517,0.07692307692307693,0.4,0.12903225806451613,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.25,0.2,0.22222222222222224,1.0,4.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.4,0.8,0.5333333333333333,1.0,10.0,complete,
cm1,continuous,500,200,1.0,19,4012852603,0.1111111111111111,0.6,0.18750000000000003,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,20,905460840,0.08333333333333333,0.4,0.13793103448275862,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,21,3562233199,0.19047619047619047,0.8,0.3076923076923077,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,22,2640741576,0.15789473684210525,0.6,0.25,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,23,4046739558,0.16,0.8,0.26666666666666666,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.36363636363636365,0.8,0.5000000000000001,1.0,11.0,1.0,0.6,0.7499999999999999,1.0,3.0,1.0,0.8,0.888888888888889,1.0,4.0,complete,
cm1,continuous,500,200,1.0,24,181622081,0.1111111111111111,0.6,0.18750000000000003,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.6,0.2857142857142857,1.0,16.0,0.25,1.0,0.4,0.0,20.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,complete,
cm1,continuous,500,200,1.0,25,291308949,0.17391304347826086,0.8,0.2857142857142857,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,1.0,0.6,0.7499999999999999,1.0,3.0,1.0,1.0,1.0,0.0,5.0,complete,
cm1,continuous,500,200,1.0,26,4125754233,0.16666666666666666,0.8,0.27586206896551724,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.8,0.888888888888889,1.0,4.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,27,840486529,0.1111111111111111,0.4,0.1739130434782609,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.23529411764705882,0.8,0.3636363636363636,1.0,17.0,1.0,0.8,0.888888888888889,1.0,4.0,0.36363636363636365,0.8,0.5000000000000001,1.0,11.0,complete,
cm1,continuous,500,200,1.0,28,2271147708,0.2,1.0,0.33333333333333337,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.4,0.8,0.5333333333333333,1.0,10.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5,1.0,0.6666666666666666,0.0,10.0,complete,
cm1,continuous,500,200,1.0,29,1763493297,0.125,0.6,0.20689655172413793,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,complete,
cm1,continuous,500,200,1.0,30,3289440950,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.8,0.888888888888889,1.0,4.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,31,4065690246,0.19047619047619047,0.8,0.3076923076923077,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.75,0.6,0.6666666666666665,1.0,4.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,32,1017097541,0.125,0.6,0.20689655172413793,1.0,24.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.625,1.0,0.7692307692307693,0.0,8.0,1.0,0.8,0.888888888888889,1.0,4.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,33,1690287823,0.14285714285714285,0.6,0.23076923076923073,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.4,0.23529411764705882,1.0,12.0,0.3333333333333333,0.8,0.47058823529411764,1.0,12.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,34,2007080233,0.12903225806451613,0.8,0.2222222222222222,1.0,31.0,0.0,0.0,0.0,1.0,0.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,complete,
cm1,continuous,500,200,1.0,35,1018893158,0.13043478260869565,0.6,0.21428571428571427,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6,0.37499999999999994,1.0,11.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,complete,
cm1,continuous,500,200,1.0,36,3249569747,0.17391304347826086,0.8,0.2857142857142857,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,37,2754001440,0.13636363636363635,0.6,0.22222222222222218,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.3125,1.0,0.47619047619047616,0.0,16.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5,1.0,0.6666666666666666,0.0,10.0,complete,
cm1,continuous,500,200,1.0,38,2089511543,0.10344827586206896,0.6,0.17647058823529413,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.3125,1.0,0.47619047619047616,0.0,16.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,39,1312053397,0.13793103448275862,0.8,0.2352941176470588,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.8,0.5000000000000001,1.0,11.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,40,3807325817,0.19047619047619047,0.8,0.3076923076923077,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.4,0.8,0.5333333333333333,1.0,10.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,complete,
cm1,continuous,500,200,1.0,41,776880984,0.08333333333333333,0.4,0.13793103448275862,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.26666666666666666,1.0,10.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,42,3187754366,0.16666666666666666,0.6,0.2608695652173913,1.0,18.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,43,3663588701,0.14285714285714285,0.6,0.23076923076923073,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,44,650892422,0.2,0.8,0.32000000000000006,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.18181818181818182,0.4,0.25000000000000006,1.0,11.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,45,1877161987,0.21052631578947367,0.8,0.3333333333333333,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.5,0.4,0.4444444444444445,1.0,4.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.8,0.888888888888889,1.0,4.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,complete,
cm1,continuous,500,200,1.0,46,810909483,0.19047619047619047,0.8,0.3076923076923077,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,47,2524250484,0.125,0.6,0.20689655172413793,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.3076923076923077,0.8,0.4444444444444444,1.0,13.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,complete,
cm1,continuous,500,200,1.0,48,1634844417,0.14814814814814814,0.8,0.25,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,49,949907879,0.16666666666666666,0.8,0.27586206896551724,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.8,0.888888888888889,1.0,4.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,50,3803059159,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,51,1883188058,0.1875,0.6,0.2857142857142857,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.3076923076923077,0.8,0.4444444444444444,1.0,13.0,1.0,0.8,0.888888888888889,1.0,4.0,0.8,0.8,0.8000000000000002,1.0,5.0,complete,
cm1,continuous,500,200,1.0,52,3815166060,0.21052631578947367,0.8,0.3333333333333333,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,complete,
cm1,continuous,500,200,1.0,53,2490796328,0.14285714285714285,0.4,0.21052631578947364,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.4,0.5,1.0,3.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4,0.8,0.5333333333333333,1.0,10.0,complete,
cm1,continuous,500,200,1.0,54,4097504080,0.17647058823529413,0.6,0.2727272727272727,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,complete,
cm1,continuous,500,200,1.0,55,1722031983,0.1,0.4,0.16000000000000003,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,56,1233195453,0.1,0.6,0.17142857142857143,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.6,0.37499999999999994,1.0,11.0,0.3125,1.0,0.47619047619047616,0.0,16.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.45454545454545453,1.0,0.625,0.0,11.0,complete,
cm1,continuous,500,200,1.0,57,1647340888,0.07692307692307693,0.4,0.12903225806451613,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.4,0.2857142857142857,1.0,9.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.45454545454545453,1.0,0.625,0.0,11.0,complete,
cm1,continuous,500,200,1.0,58,2095249355,0.21052631578947367,0.8,0.3333333333333333,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.3,0.6,0.4,1.0,10.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,1.0,0.6666666666666666,0.0,10.0,complete,
cm1,continuous,500,200,1.0,59,2794085871,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.29411764705882354,1.0,0.45454545454545453,0.0,17.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,60,1141789789,0.13043478260869565,0.6,0.21428571428571427,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.3,0.6,0.4,1.0,10.0,0.29411764705882354,1.0,0.45454545454545453,0.0,17.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,complete,
cm1,continuous,500,200,1.0,61,4212387221,0.17647058823529413,0.6,0.2727272727272727,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.8333333333333334,1.0,0.9090909090909091,0.0,6.0,complete,
cm1,continuous,500,200,1.0,62,995049198,0.14814814814814814,0.8,0.25,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.36363636363636365,0.8,0.5000000000000001,1.0,11.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,complete,
cm1,continuous,500,200,1.0,63,2230828193,0.08333333333333333,0.4,0.13793103448275862,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,1.0,0.6,0.7499999999999999,1.0,3.0,1.0,0.8,0.888888888888889,1.0,4.0,complete,
cm1,continuous,500,200,1.0,64,925965997,0.15,0.6,0.24,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,65,636704990,0.23529411764705882,0.8,0.3636363636363636,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,66,1641060664,0.10714285714285714,0.6,0.18181818181818182,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.38461538461538464,1.0,0.5555555555555556,0.0,13.0,1.0,0.8,0.888888888888889,1.0,4.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,67,2848476788,0.11538461538461539,0.6,0.1935483870967742,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,68,719785753,0.21052631578947367,0.8,0.3333333333333333,1.0,19.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,0.6666666666666666,0.8,0.7272727272727272,1.0,6.0,1.0,0.8,0.888888888888889,1.0,4.0,1.0,0.8,0.888888888888889,1.0,4.0,complete,
cm1,continuous,500,200,1.0,69,2551551538,0.14285714285714285,0.6,0.23076923076923073,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.8,0.888888888888889,1.0,4.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,70,2611169986,0.21052631578947367,0.8,0.3333333333333333,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.5,0.8,0.6153846153846154,1.0,8.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,0.6,0.5454545454545454,1.0,6.0,complete,
cm1,continuous,500,200,1.0,71,3264928162,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.23529411764705882,0.8,0.3636363636363636,1.0,17.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.3,0.6,0.4,1.0,10.0,complete,
cm1,continuous,500,200,1.0,72,1102734470,0.18181818181818182,0.8,0.2962962962962963,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4,0.3636363636363636,1.0,6.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,73,4259385421,0.13043478260869565,0.6,0.21428571428571427,1.0,23.0,1.0,0.2,0.33333333333333337,1.0,1.0,0.375,0.6,0.4615384615384615,1.0,8.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,74,2241582203,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6,0.5,1.0,7.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,1.0,0.8,0.888888888888889,1.0,4.0,0.8,0.8,0.8000000000000002,1.0,5.0,complete,
cm1,continuous,500,200,1.0,75,524988938,0.16,0.8,0.26666666666666666,1.0,25.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.45454545454545453,1.0,0.625,0.0,11.0,1.0,0.8,0.888888888888889,1.0,4.0,0.7142857142857143,1.0,0.8333333333333333,0.0,7.0,complete,
cm1,continuous,500,200,1.0,76,1445244776,0.13043478260869565,0.6,0.21428571428571427,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.4,0.3333333333333333,1.0,7.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,complete,
cm1,continuous,500,200,1.0,77,3457811929,0.12,0.6,0.19999999999999998,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,78,1097921350,0.15789473684210525,0.6,0.25,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.5,1.0,0.6666666666666666,0.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.8333333333333334,1.0,0.9090909090909091,0.0,6.0,complete,
cm1,continuous,500,200,1.0,79,833838913,0.23076923076923078,0.6,0.33333333333333337,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.2857142857142857,0.8,0.4210526315789473,1.0,14.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4,0.8,0.5333333333333333,1.0,10.0,complete,
cm1,continuous,500,200,1.0,80,3842796164,0.11538461538461539,0.6,0.1935483870967742,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6,0.42857142857142855,1.0,9.0,0.625,1.0,0.7692307692307693,0.0,8.0,1.0,0.8,0.888888888888889,1.0,4.0,0.625,1.0,0.7692307692307693,0.0,8.0,complete,
cm1,continuous,500,200,1.0,81,1173235485,0.2,0.6,0.3,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.3125,1.0,0.47619047619047616,0.0,16.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5,1.0,0.6666666666666666,0.0,10.0,complete,
cm1,continuous,500,200,1.0,82,2160578887,0.09090909090909091,0.6,0.15789473684210525,1.0,33.0,0.0,0.0,0.0,1.0,0.0,0.21428571428571427,0.6,0.3157894736842105,1.0,14.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.8,0.888888888888889,1.0,4.0,0.8,0.8,0.8000000000000002,1.0,5.0,complete,
cm1,continuous,500,200,1.0,83,327970638,0.13636363636363635,0.6,0.22222222222222218,1.0,22.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,0.4000000000000001,1.0,5.0,0.4166666666666667,1.0,0.5882352941176471,0.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,84,1410427740,0.13043478260869565,0.6,0.21428571428571427,1.0,23.0,0.0,0.0,0.0,1.0,0.0,0.25,0.4,0.3076923076923077,1.0,8.0,0.35714285714285715,1.0,0.5263157894736842,0.0,14.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.5555555555555556,1.0,0.7142857142857143,0.0,9.0,complete,
cm1,continuous,500,200,1.0,85,372804033,0.07407407407407407,0.4,0.125,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.4,0.21052631578947364,1.0,14.0,0.3333333333333333,1.0,0.5,0.0,15.0,1.0,0.4,0.5714285714285715,1.0,2.0,0.5,0.8,0.6153846153846154,1.0,8.0,complete,
cm1,continuous,500,200,1.0,86,1602089980,0.1111111111111111,0.6,0.18750000000000003,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.6,0.33333333333333337,1.0,13.0,0.3333333333333333,0.8,0.47058823529411764,1.0,12.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.5714285714285714,0.8,0.6666666666666666,1.0,7.0,complete,
cm1,continuous,500,200,1.0,87,210260081,0.14285714285714285,0.6,0.23076923076923073,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,0.5454545454545454,1.0,6.0,0.4,0.8,0.5333333333333333,1.0,10.0,1.0,0.6,0.7499999999999999,1.0,3.0,0.4444444444444444,0.8,0.5714285714285714,1.0,9.0,complete,
