scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
cc2,continuous,500,50,1.0,100,100,0.2041666666666667,0.263665508857657,0.0263665508857657,0.135,0.16445502286477767,0.016445502286477766,0.15608730158730158,0.18722531332315318,0.018722531332315318,0.3853333333333333,0.31097832664166963,0.031097832664166963,0.2775,0.21288957160220345,0.021288957160220345,0.3086507936507937,0.22967023123630975,0.022967023123630977,complete,
cc2,continuous,500,200,1.0,100,100,0.046603535353535355,0.08732868430156975,0.008732868430156974,0.0775,0.14077257968766213,0.014077257968766212,0.05695254745254745,0.10373505047021395,0.010373505047021395,0.06470943598884775,0.061454653805092456,0.006145465380509246,0.2075,0.19153486904635944,0.019153486904635943,0.09792893192119198,0.09177253688417404,0.009177253688417404,complete,
