scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
bm2,binary,500,50,1.0,100,100,0.07533333333333334,0.17408539256848607,0.017408539256848606,0.03333333333333333,0.07106690545187015,0.007106690545187015,0.044730880230880225,0.09496327583763378,0.009496327583763379,0.10017857142857142,0.18699174109631864,0.018699174109631865,0.05333333333333333,0.0850166683333366,0.00850166683333366,0.06650238650238649,0.11017328952266242,0.011017328952266241,complete,
bm2,binary,1000,50,1.0,100,100,0.05283333333333333,0.14177911955921227,0.014177911955921227,0.028333333333333332,0.07876359377087683,0.007876359377087683,0.0357070707070707,0.09544444984884877,0.009544444984884878,0.1216904761904762,0.20315822642105996,0.020315822642105998,0.07,0.10374578270876407,0.010374578270876407,0.08395643245643244,0.1219558685536043,0.01219558685536043,complete,
