scenario,model_key,n,p,s2,repeats_requested,repeats_successful,precision_raw_mean,precision_raw_std,precision_raw_se,recall_raw_mean,recall_raw_std,recall_raw_se,f1_raw_mean,f1_raw_std,f1_raw_se,precision_logl_mean,precision_logl_std,precision_logl_se,recall_logl_mean,recall_logl_std,recall_logl_se,f1_logl_mean,f1_logl_std,f1_logl_se,status,error
cc1,continuous,100,50,1.0,10,10,0.8466666666666665,0.14137770093259988,0.044707554530512686,0.6599999999999999,0.18973665961010278,0.060000000000000005,0.732020202020202,0.14983187682046897,0.04738099968504694,0.8833333333333332,0.1932503014547343,0.06111111111111111,0.5599999999999999,0.2065591117977289,0.06531972647421808,0.6773809523809524,0.20482623779173084,0.06477174359851266,complete,
